gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PCDH7,572.1533209138003,-1.2138527028429955,0.2985429621290537,-4.06592302222242,4.784272683790422e-5,3.6955331080057257e-4
SPAG4,175.84192203295106,-1.2146985377334876,0.33439792755849856,-3.632494216104231,2.8069486953326403e-4,0.001725991665178651
SREBF1,11441.781729548118,-1.2153063288956534,0.22704498965915157,-5.352711507618453,8.664593229578693e-8,1.2129735686347653e-6
PLEKHO1,110.5866576978707,-1.2160561227669677,0.3297473045335904,-3.687842496505052,2.2616356479635466e-4,0.0014320411137649486
SLC16A9,43.888685375110626,-1.216697943283736,0.4312067557758202,-2.8216115053547175,0.004778302297626741,0.01896653551834243
SPHK1,377.14114952856346,-1.2185821023387264,0.3190091546774107,-3.8198969668158407,1.3350743155416227e-4,9.065107867137342e-4
ADPRHL2,928.7740737556917,-1.21862323602498,0.21015538364161657,-5.798677221151421,6.684004255999909e-9,1.1845955563146236e-7
SNHG4,51.106674840975494,-1.2195135453009796,0.2751129251677713,-4.432774449100446,9.302817105704004e-6,8.661294838094656e-5
WNT9A,904.1766008516645,-1.2195952913442214,0.25068292771506,-4.8650911430653165,1.1440407490210802e-6,1.296851906211753e-5
KRT83,74.79050195723423,-1.2218109965787887,0.3959091082931252,-3.0860896377109315,0.0020280767286526328,0.009266064671417374
SLC46A1,1017.5082638381358,-1.2221133175063903,0.11104703791729907,-11.005366198210027,3.600501487941771e-28,5.766417841743073e-26
EGLN3,608.5399830384109,-1.222926312006537,0.29051454903097274,-4.209518304971903,2.559157092670719e-5,2.121329789494432e-4
MAP7D1,3546.9826837959263,-1.2232172389461569,0.17347188424538312,-7.051386132497792,1.7714415867043707e-12,5.791021681479064e-11
GPR75,44.880272713983956,-1.2253100917208861,0.32656184300395535,-3.7521532841975205,1.7532220839054245e-4,0.0011477704974610014
SLIT2,57.661161641901664,-1.2267558851222684,0.4071419255112503,-3.0130915247350774,0.0025860091316413022,0.011397112196683214
CAMKK1,231.8411131312897,-1.227046641167282,0.2592833622755699,-4.7324542168778265,2.218213474498169e-6,2.3800462584090064e-5
LOC101928092,44.1939916734093,-1.2331778417657573,0.35701664344005074,-3.4541186368327645,5.520944468681914e-4,0.003097561083323448
SYTL3,74.25329001468064,-1.2345360311956017,0.27605049502199064,-4.472138443719351,7.74412628040211e-6,7.359238567064761e-5
VSTM2L,199.2902057544993,-1.2382607236942278,0.3144481391585862,-3.937885360071199,8.220284896577043e-5,5.929814604939894e-4
MAML2,87.15095129589106,-1.2414234474160812,0.4148243885477421,-2.992648170379225,0.002765683783941951,0.012064103402367476
COL4A2,83.12494437430436,-1.2438523335969938,0.2556348789058461,-4.8657379576717386,1.1403052005350922e-6,1.2934573025172909e-5
SLC22A31,56.58503036395645,-1.2448928073956858,0.44354554794694423,-2.80668538588194,0.005005410163119892,0.019674285024810712
TTC28-AS1,225.5275623229078,-1.246403364261291,0.20501089023010072,-6.079693439028284,1.2041253815887217e-9,2.4700842287184856e-8
HLA-C,8289.580054205922,-1.2466290697739029,0.1565572883436079,-7.9627661092202455,1.6823528602546182e-15,8.463640888030221e-14
TNFAIP3,72.38660340710085,-1.2484412609525941,0.413308662120527,-3.0206027005273115,0.0025227213848391357,0.011168944259481815
LOC101928192,16.53461886243231,-1.2486296384976938,0.5090777377409088,-2.4527288190574428,0.01417771760657129,0.046374445616997384
MIR4260,27.602870869898307,-1.2486752398613115,0.4462325709341235,-2.798261088937076,0.005137856306021818,0.020092194788132366
RP11-379B18.5,20.956870566440823,-1.2497603270337545,0.4816467296390157,-2.5947655203024507,0.009465546992388899,0.03328768208020407
POU2F2,51.76669832461957,-1.2500952629887585,0.3865243020604715,-3.2341957706793343,0.0012198580670497651,0.006082565631673165
CSPG5,310.9564902815967,-1.2509606488672222,0.20683912499075996,-6.047988497935804,1.4666542449767706e-9,2.9496985201105396e-8
ZNF229,106.13915796271347,-1.2510817705625012,0.2763517348698315,-4.527135576520957,5.978858397547266e-6,5.8478057367965696e-5
NMI,149.66202778544942,-1.2512292184324718,0.2648974646451743,-4.723447316147297,2.31880049100314e-6,2.4803492752108955e-5
RCC1,2373.862484839002,-1.2512777747302768,0.17120899025771055,-7.3084817149309975,2.701777006713135e-13,1.0212772879409159e-11
AGPAT4,136.26896398558478,-1.252438094412131,0.2267467815160756,-5.523509908445325,3.322935430038626e-8,5.110879630148396e-7
KIF7,34.100357098503274,-1.2534252060923177,0.4035088831117161,-3.106313785278656,0.0018943557944470309,0.00875844664453288
RASSF6,40.6068403745477,-1.2546994731197234,0.421072603376858,-2.9797699091735335,0.0028846497122471436,0.012490918448044536
NME5,61.23122248769551,-1.255243126924201,0.2988174923970823,-4.200701628458138,2.6608907521355357e-5,2.195234870511817e-4
GPR157,327.6349042274881,-1.2571484506496726,0.214125449830459,-5.8710837578861454,4.32955450120176e-9,7.972682798257291e-8
SAMD9,161.2783583366389,-1.259455470320231,0.29829640209712954,-4.2221611171499625,2.41971039518843e-5,2.0144901619963772e-4
ANKRD22,106.87009829579675,-1.259809643787007,0.2943726377649899,-4.279642474083363,1.8719377563365167e-5,1.609774256766826e-4
ABHD3,305.80024745978085,-1.2601759017030898,0.17428170042153096,-7.230683994103412,4.805674089519992e-13,1.7587558193029452e-11
IER2,2307.5777488545154,-1.2603122087452354,0.3349023305197137,-3.7632231665555653,1.6773739025292155e-4,0.0011083238537642891
RASGRF1,41.41536125124245,-1.2603163505807273,0.4349750191543711,-2.897445359117153,0.0037621526689148393,0.015449517558514784
LINC00035,153.82368638593013,-1.2611428883441718,0.2741128805619045,-4.60081586009002,4.208393385218042e-6,4.268792755708969e-5
DRP2,34.59919382747046,-1.262443260184413,0.34359097251736226,-3.674262018396364,2.3853785356010303e-4,0.0014989759933760687
LOC100289361,14.152022161335953,-1.2629229098099906,0.516199278069402,-2.4465801551163597,0.014421872556310783,0.0469969440387376
MGLL,2764.7505022391847,-1.263451471045082,0.18216297244752402,-6.935830339555128,4.03842033813677e-12,1.2411743634305212e-10
FIBCD1,1097.1940919385845,-1.2648066727888556,0.1390921465151438,-9.09330040895694,9.607733142302206e-20,7.911424408734416e-18
AC005062.2,43.23940411814287,-1.2653163788478992,0.386003811309065,-3.2779893404596137,0.0010454934363004435,0.005338162889001709
GNB3,42.35029840709992,-1.2656159828137759,0.4506452070581774,-2.8084532199415744,0.004978011417573481,0.01960323602900525
CYP26B1,28.84338914758785,-1.2676892733031788,0.44991137029864886,-2.817642222426371,0.004837768380779995,0.019167708266744524
S1PR2,80.7747239576698,-1.2696193770160003,0.256766663163479,-4.944642584725475,7.628369114733462e-7,8.973614530721163e-6
BCL3,2017.7795718255652,-1.2702353703602722,0.17867389307347123,-7.109238784190747,1.1668471748318632e-12,3.95527206427958e-11
FAM222A,558.5107851810254,-1.2710393424804949,0.1988868824219304,-6.390765077125785,1.6505780080910904e-10,3.8164424221518096e-9
ASPHD2,55.15933468050112,-1.2727505739742744,0.3331717370035562,-3.820103666118262,1.3339559618927608e-4,9.061038609634991e-4
AATK,127.78954901953213,-1.2731748807532655,0.3018237810631989,-4.218272252333474,2.4618145980451333e-5,2.0484221848462292e-4
LOC100288181,49.61482041206571,-1.2742854187006698,0.30165414858531936,-4.22432585355362,2.3965708461813688e-5,1.9998535975998162e-4
ZNF296,783.5239840621927,-1.2761875190447465,0.20864969614993,-6.116412065741581,9.57056579294728e-10,1.996097575238718e-8
SHISA8,95.00728256160178,-1.2776128815797034,0.35235318574221575,-3.6259438917473408,2.879078683073326e-4,0.0017647498795790397
TACSTD2,7074.571360073104,-1.2789626442373887,0.28085854784266334,-4.553760795465845,5.269527236550229e-6,5.214860372361527e-5
TCIRG1,3673.2104213442262,-1.2810347188687792,0.25454981001362426,-5.032550284756506,4.839975967294729e-7,5.883806438792764e-6
TSNAXIP1,111.50399665742576,-1.2848761567544227,0.37120123238569114,-3.461400568356387,5.373725856830513e-4,0.003026101041377105
TRIB1,619.4532332551217,-1.285785320304946,0.23578493708065276,-5.453212305352354,4.946794967351524e-8,7.324529240462728e-7
RUNX3,210.66693262359163,-1.2869361462176734,0.20982678879935662,-6.133326223889766,8.606041707057217e-10,1.816634462879055e-8
LOC100996457,16.908239937116313,-1.2884912057087856,0.5265552852948068,-2.447019793918482,0.014404292816086253,0.04694842040523109
IER5L,1115.9422285011774,-1.2892685877379295,0.267574025040024,-4.818362273935519,1.4474138504419292e-6,1.6002218864575528e-5
CHRNB2,45.00255623558007,-1.2892737442192204,0.375583405815677,-3.4327228632991047,5.975525538671506e-4,0.0033062518468795596
MSRA,83.79307443985591,-1.2919558880345579,0.24437143803005312,-5.2868530727215,1.2443850888684033e-7,1.6997832939261124e-6
EEPD1,88.30316099677317,-1.292678218220092,0.3381107648466299,-3.8232388690920933,1.3171007002941122e-4,8.961004585025063e-4
DLX4,196.1175219386643,-1.293715290674879,0.18996587172724477,-6.810251119908584,9.742852673733528e-12,2.7836494128537843e-10
LIMCH1,1261.636385183899,-1.2945593273835752,0.2838384580221911,-4.560901776327871,5.093440423898788e-6,5.063564321184575e-5
CCDC19,347.11520224561133,-1.2955969588082141,0.343965985549941,-3.7666426717652994,1.6545754796782613e-4,0.0010949175189061185
OSMR,202.00061652580013,-1.2956095243619126,0.2197169848556611,-5.896719933659378,3.7079842473415254e-9,6.923024706507061e-8
TM7SF2,6474.1835886371955,-1.296411750358045,0.2560333522041923,-5.063448723368382,4.117391649311257e-7,5.1049223027007536e-6
ST3GAL1,3707.3517610256677,-1.2970022136118502,0.19439104975643426,-6.672129273631437,2.5211832727348043e-11,6.648383140805359e-10
NGEF,179.92038723655054,-1.2970437442863596,0.2203129704869742,-5.887278181667684,3.9260757742893034e-9,7.26802807972093e-8
ME2,1166.3998091280357,-1.2975046369316863,0.20723038354203666,-6.261169886164341,3.8209997432757666e-10,8.411499687057385e-9
GFI1,100.38201085376843,-1.297509635721586,0.33733286669081053,-3.8463777587104953,1.198768954789565e-4,8.276826677211483e-4
SPIRE2,687.5017724645214,-1.301163930314955,0.23191630036367594,-5.6104893372072375,2.017553040543465e-8,3.252116660089314e-7
ADAP1,1904.4481312333835,-1.301864716933163,0.25423459563083206,-5.120722117707259,3.043678772520881e-7,3.864254569592511e-6
ERV3-1,247.57167503273647,-1.3037793504598094,0.2635538911039379,-4.946917478617825,7.53979207251004e-7,8.893388527689714e-6
RHBG,30.459897422630235,-1.3043108981827447,0.42972183343944137,-3.0352446552301022,0.002403406390363367,0.010722275838633603
C1QTNF2,23.71573810886737,-1.3051864380676306,0.49769148646553746,-2.6224809416305095,0.00872921498920975,0.031162761976816892
BRSK2,124.04861324369116,-1.3076834611276429,0.2937526125955824,-4.451648785598949,8.521345852957162e-6,8.027907963036869e-5
LOC101929012,87.9725289379909,-1.308129121215604,0.30056905364770825,-4.352175000520311,1.3479359918756712e-5,1.2030121988841306e-4
OAS1,84.39409051020199,-1.308155293361605,0.4979677444937706,-2.6269880084130017,0.008614436976353015,0.030833445464290832
MLKL,117.570046135736,-1.3088420333503794,0.30284163632141214,-4.321869506613279,1.5471268644580148e-5,1.355152718155723e-4
CNTNAP3,29.478047358897836,-1.3092132011420725,0.37640592267512696,-3.4781950077657102,5.048025355451079e-4,0.0028620779028941043
PAPLN,45.30727572539578,-1.3095845468132885,0.3456936068387593,-3.788281070017339,1.5169318142008032e-4,0.001014212128705608
EPHX1,2997.5153152477237,-1.3108682406214685,0.11544913592613497,-11.354508893511074,7.043455590330389e-30,1.3511824641801934e-27
SLC12A7,3218.4780609309446,-1.3113582190246365,0.13662402480631242,-9.598298841537627,8.127471305046015e-22,8.154095780010821e-20
SNHG12,417.68032073543935,-1.3139643527881761,0.2626159519817162,-5.003368389745253,5.633713313839459e-7,6.7919705331281375e-6
RIN3,461.0309775502248,-1.3145614368496812,0.2657497775728755,-4.946613498064713,7.551570485409044e-7,8.895260861254093e-6
SH2D2A,39.03613218784166,-1.3164131353347825,0.4344047471537906,-3.030383861962581,0.002442431000714792,0.010878367151415342
PDLIM1,1253.3972941962704,-1.3186171944275875,0.22315613041364596,-5.908944522309903,3.4430662227200258e-9,6.476897311424946e-8
ZBTB47,287.74629524261644,-1.3193677372220318,0.18782680272425792,-7.024384795384876,2.1501149747850664e-12,6.95084391015239e-11
FMO5,62.97346779106844,-1.3194302691321895,0.3452468022450518,-3.821701636488076,1.3253398301001147e-4,9.009523915131505e-4
NRG2,14.492290002051027,-1.31986426906731,0.5376222369443404,-2.455003119976889,0.014088336562258535,0.046155908984886786
TXNRD1,10546.846349932588,-1.320123892024914,0.2004050645703281,-6.587278095268113,4.479627686317194e-11,1.1382949129554476e-9
SMCO4,200.27444295994434,-1.3224547417377341,0.19751680609675426,-6.695403636133754,2.1507713863410225e-11,5.749772755184568e-10
FAM20C,2421.044038837516,-1.3229367977912512,0.16049349831316242,-8.242930783463109,1.680427949656439e-16,9.5554497450008e-15
ESAM,198.1291629899966,-1.3229544281248,0.2350043023849256,-5.629490246343938,1.807429925576185e-8,2.948813477643314e-7
RASSF4,37.76046607002552,-1.3232048438106225,0.42405191141591914,-3.1203841043715874,0.0018061535547949773,0.008421480396916646
EDN2,120.43726339231874,-1.325738980937564,0.2871547746321262,-4.616809811489178,3.896840945090095e-6,3.980523837240362e-5
LYPD5,42.72454201717145,-1.3267251041818453,0.3585939849118125,-3.6997974310922177,2.1577162601348017e-4,0.0013767270743118873
EN2,120.71106804380733,-1.32717015152316,0.21548704990040896,-6.158932298421341,7.323702517227296e-10,1.5648699491216267e-8
MUC15,29.367956619079546,-1.3278669455516365,0.4262162048576056,-3.1154773807703138,0.001836474327509269,0.008530955916798645
ADAMTS17,142.40562763964888,-1.3294929296670674,0.24815226038222826,-5.357569290802562,8.43490233776247e-8,1.1817663732770422e-6
EFCC1,112.22861527903522,-1.3296490614894974,0.2376863239790931,-5.5941336431558994,2.217261206589084e-8,3.531635847027887e-7
ABHD8,218.32644750502746,-1.3302554464963785,0.23695279596491253,-5.6140103393984,1.9769039410242527e-8,3.2003544725243435e-7
LPCAT1,3868.5224354392262,-1.3311346619226672,0.16019350954765224,-8.309541789061678,9.607231955734468e-17,5.665994873353264e-15
LOC101927999,52.07872878884301,-1.3354830293106787,0.34230670089933546,-3.9014223963538877,9.562911918998185e-5,6.786168836176883e-4
LDLRAP1,1951.9572776549728,-1.3397501343781637,0.11113927746500758,-12.05469537805828,1.8320858609422888e-33,5.15850368943057e-31
C17orf96,470.9841802781323,-1.340429680627432,0.24703680734530759,-5.426032237996753,5.762055625852083e-8,8.4244727856365e-7
PITPNM1,3906.1394826680607,-1.340463522401765,0.2298404600499643,-5.832147752011833,5.471843200466875e-9,9.867971771751058e-8
SH3GL2,63.247086257458946,-1.340911381233968,0.3323593104873569,-4.034523297294471,5.4713261633774395e-5,4.1544875625812726e-4
BCMO1,16.03562394232785,-1.3437373863524915,0.5085319737652305,-2.642385249453052,0.008232435627245228,0.02977286694527034
MIR210HG,56.12837588753093,-1.3442267570452455,0.38821122121749085,-3.4626169558662965,5.349493646081854e-4,0.0030153732831659967
WWOX,418.8133271550992,-1.3447201378973472,0.1885812542575187,-7.130720087697865,9.98451841073128e-13,3.4652035367025036e-11
NCALD,226.6716829097928,-1.3447876133888157,0.23009969863479166,-5.844369294560564,5.0849110839253854e-9,9.20822539336986e-8
DFNB31,250.86194158118198,-1.3452107556157933,0.25220031056447545,-5.3338980931662565,9.61264842003131e-8,1.3360509830293518e-6
SMAD3,1230.240938238101,-1.3456387396404037,0.2847336225053489,-4.725956589882971,2.290345775612364e-6,2.4544239536442626e-5
HLA-B,3854.190415280262,-1.345789760607848,0.20345221540647412,-6.614770735816834,3.721280176815099e-11,9.567362009817552e-10
BMF,1295.630525655789,-1.3461865700810551,0.26025700317018113,-5.172527746355353,2.309481917791927e-7,2.9997489463462554e-6
GABRQ,18.371787683008183,-1.3474353536478096,0.549980744331878,-2.4499682353146515,0.014286881774223407,0.046652842336815936
NYAP1,11.402342558620367,-1.348773398920122,0.5484878922959503,-2.459075975723376,0.013929513598092982,0.04570578656290404
MUC20,166.4411993204353,-1.3493211709146842,0.35221429547011307,-3.830966511775727,1.2764087890304015e-4,8.724458978114221e-4
LRRC43,16.43402795270917,-1.3507189942428592,0.5276035264538745,-2.5601022861262948,0.010464135950801418,0.03612983016082681
NUDT8,548.9478721087992,-1.3513265562405183,0.35338482771225604,-3.8239518232538194,1.3132958734903412e-4,8.941578027894261e-4
PLIN1,90.17999344140316,-1.3529973866300695,0.3590739329595306,-3.768018957763105,1.645482088625136e-4,0.0010895716541497516
SNORD35B,15.885973431318215,-1.356501635957961,0.5494844069482734,-2.468680855734742,0.013561210477078409,0.044794333263643855
DAPK2,239.8475406934378,-1.3576134397625337,0.30580491664929094,-4.439475514775643,9.017837306985528e-6,8.440985837428758e-5
CIB1,1746.9437919052932,-1.3585270684170834,0.1949656117786122,-6.968034290886749,3.213999002399547e-12,1.0109329835115115e-10
SH2B3,116.77455354583256,-1.3589199623252326,0.2387024530512822,-5.692945107829645,1.2486654035898166e-8,2.093943511091972e-7
SPTLC3,195.41802207320993,-1.3594234875437283,0.2479561687219605,-5.482515295145103,4.1932073417214537e-8,6.283332237290251e-7
DAB2IP,1551.3781993399573,-1.3599033558952025,0.11916511731796618,-11.411924785561167,3.645714767568325e-30,7.0714714108266945e-28
SFTPD,67.65119902862742,-1.3605507642084653,0.30310679765872295,-4.488684433070189,7.166436402757793e-6,6.866327128591812e-5
CHPF,3069.09853994691,-1.362810396633181,0.2180736619901329,-6.249312201190273,4.122641133165634e-10,9.052697642977669e-9
TMC8,73.79352229483413,-1.363806679276103,0.3234045717612982,-4.217029684672224,2.4754139926792836e-5,2.0587566493664722e-4
TMEM51,468.07059101851524,-1.3657602822915074,0.23538065883589065,-5.802347096172106,6.5393017778232085e-9,1.1613081499029478e-7
ST3GAL4-AS1,100.76484996055916,-1.3680014320019132,0.2692910277627356,-5.080011181089995,3.774126544928809e-7,4.7229338419227394e-6
FAM101B,138.31573419806398,-1.3689806941058802,0.4263364615890692,-3.2110335789796767,0.0013225847929603564,0.006496444212354794
PYGO1,47.800980242013594,-1.3724473170735088,0.35736897294925424,-3.8404210240948755,1.2282348171951843e-4,8.458104616874293e-4
FADS2,192.50058881485907,-1.373107180987222,0.24034155187648157,-5.713149350441497,1.1090426337324216e-8,1.883322690376156e-7
PPIL6,59.27232671468679,-1.3733884262643574,0.4539117779314126,-3.0256725933026583,0.0024808077287026844,0.011019710055970168
SPECC1,1003.2154696502697,-1.3744357820815545,0.20667413828164863,-6.650255293231314,2.925850743054136e-11,7.66915561884325e-10
OAF,184.78396648450098,-1.3753760939186168,0.18450773861838524,-7.4543003140008555,9.034599655770582e-14,3.659327289809444e-12
CBLN3,38.45029546880392,-1.375884194185871,0.40791940629182605,-3.3729314491146365,7.437246624838243e-4,0.003964485107205612
SPATS2L,357.42521723774627,-1.3760982603509813,0.22527904314203331,-6.10841666032549,1.0062437935100503e-9,2.0911902265839227e-8
MAGEA1,37.00782472384846,-1.3771178305841825,0.4129588105999792,-3.334758322708739,8.537356281450738e-4,0.004479610117381591
GLIS3,12.851653239368058,-1.3785818243156616,0.5433494625788844,-2.537191842930215,0.011174569930525026,0.038093041842838384
PCDHB2,24.285137823592077,-1.3786128790893397,0.43844934312538386,-3.144292267066064,0.0016648906886037559,0.007878556994024333
SAMD11,1635.2922054028995,-1.383177324402745,0.2572380208131563,-5.377032990808967,7.572330261706125e-8,1.0712331392107279e-6
PAPSS2,4347.661002773969,-1.3839554322584726,0.19569505348393096,-7.072000071642654,1.5271634222135877e-12,5.068382483190608e-11
HNF4G,51.02034200318356,-1.3846540394648095,0.4909236239388091,-2.8205080626500854,0.004794766856945962,0.019023237504933104
GPSM3,57.03641689132453,-1.3853646212760375,0.3665171993939005,-3.779807942347528,1.5694937473850127e-4,0.0010443525776146483
CD97,243.9814596449476,-1.3866435595603266,0.2722104814833215,-5.094012368679812,3.505638806697378e-7,4.415435544625983e-6
CDC14B,317.7736417816396,-1.3867184635655565,0.237954909410811,-5.82765225142505,5.621255900176947e-9,1.0074975795625151e-7
CLDN4,6285.399872126111,-1.3880307083990173,0.2863196156302135,-4.847836587597553,1.2481514651504443e-6,1.403025120871301e-5
LIPE-AS1,16.949734794550952,-1.3913716676982988,0.5281065112218117,-2.634642137774939,0.008422603114620647,0.03030366499833731
IL20RB,35.2298348085807,-1.3921430427381518,0.389959671148654,-3.569966706140395,3.5702660213122697e-4,0.0021264460571152606
ZSCAN5A,51.46309650296928,-1.396607474589606,0.2947537505134462,-4.738217824732632,2.1560598655104153e-6,2.317631593116707e-5
ROM1,59.14846248987866,-1.397211058774151,0.34238952763598685,-4.080764585357304,4.488780051365631e-5,3.4811476391243814e-4
PTPRM,1077.2926327315015,-1.398005316544469,0.20259353251457188,-6.900542673759416,5.180425613176627e-12,1.543254094355365e-10
IFIT5,120.95576067756036,-1.3990252597596669,0.25994560910065434,-5.3819922736911705,7.366592760107813e-8,1.0489283019021378e-6
KALRN,69.65599120173485,-1.3995720866243044,0.3498242760941462,-4.00078605821983,6.3132417411517e-5,4.6937930611279914e-4
KCNG1,725.5248464864044,-1.4004371623448768,0.26376827753562787,-5.309346428725555,1.1001904019722887e-7,1.5134770565193256e-6
HLA-A,316.670607549159,-1.4006806356776755,0.34881636220335976,-4.015524463445552,5.9313745615226224e-5,4.453505622387115e-4
CHST7,15.196245549619242,-1.4009761723158591,0.5185729656740877,-2.7015989360238715,0.006900694634412854,0.025680158982514453
PRKCA,251.11656946416932,-1.4014187796367388,0.24720425562701387,-5.669072225646569,1.435728382277254e-8,2.3824629628720554e-7
RGS6,24.373072225522197,-1.4030733106523352,0.4371926425684632,-3.209279329152063,0.0013306814738142346,0.006528846878695233
SCN3B,31.64445394477803,-1.4036219110439487,0.4615953738678314,-3.040805845350278,0.0023594592324290673,0.010547779723563182
TMCO4,1012.4318348002038,-1.4050069153260571,0.14726027268694253,-9.5409772757445,1.414925877558505e-21,1.3876607328392597e-19
MAPK8IP1,1002.6291634799445,-1.406728354751379,0.18090027869484038,-7.776264165542723,7.469764131218598e-15,3.413603990541441e-13
DDX60,99.66815811825411,-1.4115760170642027,0.3789568500734562,-3.724899066451987,1.9539338540508727e-4,0.001265201160614469
RHOQ,306.9063975756189,-1.4134141091579224,0.19312777037339918,-7.3185441245719565,2.506755990021196e-13,9.53386477511983e-12
DUSP9,102.76143550489118,-1.4158008560442348,0.34327048098444446,-4.124446855971844,3.716267835315196e-5,2.956649735524072e-4
FAM57A,217.8629324215708,-1.416400067957367,0.2933207919885064,-4.828843050488108,1.3732859065783765e-6,1.5279446826729585e-5
SHROOM1,70.39856316949401,-1.416594122659417,0.24646008099606884,-5.7477629518510645,9.043189805372225e-9,1.5573767273240468e-7
LPAR3,37.485960535310056,-1.4175069679517518,0.3668172696074112,-3.8643408732332825,1.1138957750860683e-4,7.771893903148478e-4
SLC2A4,17.72289105710511,-1.4180959301896228,0.4973852327706679,-2.8511017954637827,0.004356801899857164,0.017560999945926234
FAM78A,149.25571736555938,-1.4187294807870465,0.2982384556052605,-4.757030671674461,1.964613286697036e-6,2.1170527250537134e-5
EPHA2,432.62357476170655,-1.4214436388757001,0.1643559320222529,-8.64856912303746,5.214916116479916e-18,3.5014150248226885e-16
TUBA8,104.87568096662145,-1.4219248364219028,0.3241078983226576,-4.387195880695079,1.1482137568950309e-5,1.0456112443461949e-4
INSR,612.8276765302326,-1.4224654986068173,0.2194261392872049,-6.4826620166021565,9.011822657674064e-11,2.166933720867991e-9
MAN2B1,2021.930366921075,-1.4239778066783357,0.20053588597446426,-7.100862769567645,1.2398044029837842e-12,4.194431291257349e-11
NKPD1,20.675089071249065,-1.4246159198802881,0.4857019243132055,-2.9331074236420416,0.0033558775655287746,0.014096139235186673
ELOVL3,63.287198233708885,-1.4253458778989319,0.305536691977909,-4.665056326531111,3.085325130724493e-6,3.213634893022522e-5
ATAD3C,114.11358309479763,-1.4254292084073938,0.24297370754815256,-5.866598582996484,4.448258342613181e-9,8.165430692639149e-8
FLJ23867,2265.9794775111623,-1.4255376323068827,0.18430700201798997,-7.734582065242089,1.037433419376967e-14,4.679709354538426e-13
CELF6,32.93404431319792,-1.4278726897072171,0.47978595613417,-2.9760618697807795,0.002919759508352373,0.01261015381922498
PARK2,79.6584546682213,-1.429690748179701,0.279462029621076,-5.115867619362193,3.123020455563952e-7,3.956354723714072e-6
TEC,22.08120352717758,-1.42981448437723,0.5027023920100561,-2.844256377337126,0.004451521339893576,0.017856205889366306
ID4,120.38520771802344,-1.4302968367317237,0.29269770948199053,-4.886600716018684,1.0259185697011827e-6,1.1774793209252826e-5
DAPK1,306.70387922272874,-1.4336611023837702,0.2374093732363776,-6.038772112659342,1.5529137587182718e-9,3.108854986920284e-8
LINGO3,25.702550878992128,-1.4338908614197252,0.47142767718989004,-3.0415924452440604,0.0023533028923109684,0.010526754929328955
TSPAN1,5102.4386100729125,-1.4371714343835702,0.28727822108852097,-5.002716282974771,5.652810508394627e-7,6.8102907553516214e-6
AKAP7,30.822343735872128,-1.4403375296637548,0.41520986481126193,-3.468938606067261,5.225188447144563e-4,0.0029548466058245105
FAM92A1,129.1828439485514,-1.4418744090726856,0.23960792176734788,-6.017640812696929,1.7697734718262576e-9,3.500545530251936e-8
ATP13A5,287.13547008358535,-1.4428014410417718,0.24247155147704388,-5.950394725701954,2.674965812668362e-9,5.097912466348427e-8
MSRB3,123.80066876680385,-1.4428242375060596,0.33217617826670426,-4.343551199350653,1.4019778437859117e-5,1.2461470070758993e-4
IL4R,1574.5428357713336,-1.443763637932476,0.18411644544793035,-7.841578922621468,4.449161498418976e-15,2.1163218604332442e-13
LOC101929511,26.625926020867464,-1.4457262931187604,0.44582459425669324,-3.2428141285681336,0.0011835539663574706,0.005926028926098562
ZDHHC11B,79.11864709143939,-1.445884988323411,0.3595717848160271,-4.021130270449864,5.7919561513497475e-5,4.3619576589349674e-4
CBX3P2,17.667622639109304,-1.4467814257192257,0.4828178491126699,-2.9965367444019377,0.0027306532714006676,0.011932168750648673
SLC29A3,330.4267917165522,-1.4513725719147275,0.26523923289609624,-5.471937752448871,4.451412001190686e-8,6.630400964572168e-7
MAPRE2,987.0187255681965,-1.4518659133602925,0.21072535342872553,-6.889849226668223,5.585155156521448e-12,1.649747099279102e-10
TBX1,33.596621938695485,-1.4524332360068073,0.4728668030372639,-3.071548323286186,0.002129516916271355,0.009650824716341912
ACSL1,1406.93923986922,-1.4528861413796506,0.14469831889699372,-10.040794892813617,1.0085808720432935e-23,1.1583418607407746e-21
SLC6A17,19.573537388416657,-1.456433898234279,0.4680208042453425,-3.1118999091989035,0.0018588751205098639,0.00862124946300231
TECTA,72.2457338333584,-1.4593837416623818,0.2532815020152528,-5.761904166118285,8.317022113350167e-9,1.4475598707153925e-7
LOC102723990,134.37695946996962,-1.459628368555975,0.23353602790896777,-6.2501207270894295,4.101355334820367e-10,9.017299758181252e-9
FAM89A,122.24169331978041,-1.4612784426611745,0.3343246605049477,-4.370836540906467,1.2377142621364837e-5,1.1149008190978637e-4
LOC101928465,43.053224434804655,-1.4617700855997926,0.46720924354885457,-3.128726808777147,0.001755654563027257,0.008232194925266403
ANKRD65,39.45188695570234,-1.463795020626181,0.38215828114928563,-3.8303370431330954,1.279678571583423e-4,8.743385058368615e-4
PITPNM2,395.97010773488677,-1.466805872971672,0.16438040306357543,-8.923240517936758,4.528398952574721e-19,3.467204408556882e-17
MFI2,520.0544269481132,-1.467364911774907,0.19227233405804575,-7.631700727843244,2.3167676031580162e-14,1.0060649763266043e-12
HLX,27.10119286960235,-1.4679454209393934,0.47129680426504217,-3.1146941962158268,0.0018413570234048862,0.008546814559313772
